code,type,city_id,state,lat,lon
33190,STANDARD,Quail Heights, FL,25.77,-80.20
33190,STANDARD,Cutler Ridge, FL,25.77,-80.20
33190,STANDARD,Perrine, FL,25.77,-80.20
33193,STANDARD,Miami, FL,25.77,-80.20
33193,STANDARD,Kendall, FL,25.77,-80.20
33194,STANDARD,Miami, FL,25.77,-80.20
33194,STANDARD,Father Felix Varela, FL,25.77,-80.20
33194,STANDARD,Sweetwater, FL,25.77,-80.20
33194,STANDARD,West Miami, FL,25.77,-80.20
33196,STANDARD,Miami, FL,25.77,-80.20
33196,STANDARD,Kendall, FL,25.77,-80.20
33196,STANDARD,West Dade, FL,25.77,-80.20
33197,PO BOX,Miami, FL,25.77,-80.20
33197,PO BOX,Quail Heights, FL,25.77,-80.20
33199,UNIQUE,Miami, FL,25.77,-80.20
33199,UNIQUE,Flinternational Univ, FL,25.77,-80.20
33199,UNIQUE,Florida International Univ, FL,25.77,-80.20
33206,UNIQUE,Miami, FL,25.72,-80.26
33206,UNIQUE,Aeropost, FL,25.72,-80.26
33206,UNIQUE,Coral Gables, FL,25.72,-80.26
33222,PO BOX,Miami, FL,25.93,-80.23
33231,PO BOX,Miami, FL,25.77,-80.20
33231,PO BOX,Brickell, FL,25.77,-80.20
33233,PO BOX,Miami, FL,25.77,-80.20
33233,PO BOX,Coconut Gr, FL,25.77,-80.20
33234,PO BOX,Miami, FL,25.77,-80.20
33234,PO BOX,Coral Gables, FL,25.77,-80.20
33234,PO BOX,C Gables, FL,25.77,-80.20
33234,PO BOX,Coral Gbls, FL,25.77,-80.20
33234,PO BOX,Gables, FL,25.77,-80.20
33238,PO BOX,Miami, FL,25.77,-80.20
33242,PO BOX,Miami, FL,25.77,-80.20
33243,PO BOX,Miami, FL,25.77,-80.20
33243,PO BOX,South Miami, FL,25.77,-80.20
33245,PO BOX,Miami, FL,25.77,-80.20
33247,PO BOX,Miami, FL,25.77,-80.20
33255,PO BOX,Miami, FL,25.77,-80.20
33255,PO BOX,Ludlam, FL,25.77,-80.20
33256,PO BOX,Miami, FL,25.77,-80.20
33256,PO BOX,Kendall, FL,25.77,-80.20
33256,PO BOX,Pinecrest, FL,25.77,-80.20
33256,PO BOX,South Miami, FL,25.77,-80.20
33256,PO BOX,Village Of Pinecrest, FL,25.77,-80.20
33257,PO BOX,Miami, FL,25.77,-80.20
33257,PO BOX,Perrine, FL,25.77,-80.20
33257,PO BOX,Quail Heights, FL,25.77,-80.20
33261,PO BOX,Miami, FL,25.77,-80.20
33261,PO BOX,North Miami, FL,25.77,-80.20
33261,PO BOX,Biscayne Park, FL,25.77,-80.20
33261,PO BOX,Keystone Islands, FL,25.77,-80.20
33261,PO BOX,North Miami Beach, FL,25.77,-80.20
33265,PO BOX,Miami, FL,25.77,-80.20
33265,PO BOX,Olympia Heights, FL,25.77,-80.20
33265,PO BOX,Olympia Hgts, FL,25.77,-80.20
33266,PO BOX,Miami, FL,25.77,-80.20
33266,PO BOX,Miami Springs, FL,25.77,-80.20
33269,PO BOX,Miami, FL,25.77,-80.20
33280,PO BOX,Miami, FL,25.77,-80.20
33280,PO BOX,Aventura, FL,25.77,-80.20
33280,PO BOX,Nmb, FL,25.77,-80.20
33283,PO BOX,Miami, FL,25.77,-80.20
33283,PO BOX,Kendall, FL,25.77,-80.20
33283,PO BOX,Town & Country Postal Store, FL,25.77,-80.20
33296,PO BOX,Miami, FL,25.77,-80.20
33296,PO BOX,Kendall, FL,25.77,-80.20
33299,PO BOX,Miami, FL,25.77,-80.20
33109,STANDARD,Miami Beach, FL,25.77,-80.20
33109,STANDARD,Miami, FL,25.77,-80.20
33109,STANDARD,Fisher Island, FL,25.77,-80.20
33119,PO BOX,Miami Beach, FL,25.77,-80.20
33119,PO BOX,Miami, FL,25.77,-80.20
33139,STANDARD,Miami Beach, FL,25.77,-80.20
33139,STANDARD,Miami, FL,25.77,-80.20
33139,STANDARD,Fisher Island, FL,25.77,-80.20
33139,STANDARD,Venetian Islands, FL,25.77,-80.20
33140,STANDARD,Miami Beach, FL,25.77,-80.20
33140,STANDARD,Miami, FL,25.77,-80.20
33140,STANDARD,Sunset Island, FL,25.77,-80.20
33141,STANDARD,Miami Beach, FL,25.77,-80.20
33141,STANDARD,Miami, FL,25.77,-80.20
33141,STANDARD,North Bay Village, FL,25.77,-80.20
33141,STANDARD,North Bay Vlg, FL,25.77,-80.20
33141,STANDARD,Normandy, FL,25.77,-80.20
33141,STANDARD,Normandy Isle, FL,25.77,-80.20
33154,STANDARD,Miami Beach, FL,25.77,-80.20
33154,STANDARD,Bal Harbour, FL,25.77,-80.20
33154,STANDARD,Bay Harbor Is, FL,25.77,-80.20
33154,STANDARD,Bay Harbor Islands, FL,25.77,-80.20
33154,STANDARD,Ind Crk Vlg, FL,25.77,-80.20
33154,STANDARD,Indian Creek Village, FL,25.77,-80.20
33154,STANDARD,Miami, FL,25.77,-80.20
33154,STANDARD,Surfside, FL,25.77,-80.20
33154,STANDARD,Indian Creek, FL,25.77,-80.20
33239,PO BOX,Miami Beach, FL,25.77,-80.20
33239,PO BOX,Carl Fisher, FL,25.77,-80.20
33239,PO BOX,Miami, FL,25.77,-80.20
33471,STANDARD,Moore Haven, FL,26.83,-81.09
34972,STANDARD,Okeechobee, FL,27.24,-80.82
34972,STANDARD,Basinger, FL,27.24,-80.82
34972,STANDARD,Yeehaw, FL,27.24,-80.82
34972,STANDARD,Yeehaw Junction, FL,27.24,-80.82
34973,PO BOX,Okeechobee, FL,27.24,-80.82
34974,STANDARD,Okeechobee, FL,27.24,-80.82
33054,STANDARD,Opa Locka, FL,25.93,-80.26
33054,STANDARD,Miami Gardens, FL,25.93,-80.26
33054,STANDARD,Miami, FL,25.93,-80.26
33055,STANDARD,Opa Locka, FL,25.93,-80.26
33055,STANDARD,Carol City, FL,25.93,-80.26
33055,STANDARD,Miami Gardens, FL,25.93,-80.26
33055,STANDARD,Miami, FL,25.93,-80.26
33056,STANDARD,Miami Gardens, FL,25.93,-80.26
33056,STANDARD,Carol City, FL,25.93,-80.26
33056,STANDARD,Opa Locka, FL,25.93,-80.26
33476,STANDARD,Pahokee, FL,26.81,-80.66
33480,STANDARD,Palm Beach, FL,26.69,-80.03
33480,STANDARD,S Palm Bch, FL,26.69,-80.03
33480,STANDARD,South Palm Beach, FL,26.69,-80.03
34990,STANDARD,Palm City, FL,27.16,-80.26
34991,PO BOX,Palm City, FL,27.16,-80.26
33060,STANDARD,Pompano Beach, FL,26.23,-80.13
33061,PO BOX,Pompano Beach, FL,26.23,-80.13
33062,STANDARD,Pompano Beach, FL,26.23,-80.13
33062,STANDARD,Hillsboro Bch, FL,26.23,-80.13
33062,STANDARD,Hillsboro Beach, FL,26.23,-80.13
33062,STANDARD,Laud By The Sea, FL,26.23,-80.13
33062,STANDARD,Lauderdale By The Sea, FL,26.23,-80.13
33063,STANDARD,Pompano Beach, FL,26.23,-80.13
33063,STANDARD,Coconut Creek, FL,26.23,-80.13
33063,STANDARD,Margate, FL,26.23,-80.13
33064,STANDARD,Pompano Beach, FL,26.23,-80.13
33064,STANDARD,Lighthouse Point, FL,26.23,-80.13
33064,STANDARD,Lighthouse Pt, FL,26.23,-80.13
33064,STANDARD,Deerfield Beach, FL,26.23,-80.13
33064,STANDARD,Lghthse Point, FL,26.23,-80.13
33065,STANDARD,Pompano Beach, FL,26.23,-80.13
33065,STANDARD,Coral Springs, FL,26.23,-80.13
33065,STANDARD,Margate, FL,26.23,-80.13
33066,STANDARD,Pompano Beach, FL,26.23,-80.13
33066,STANDARD,Coconut Creek, FL,26.23,-80.13
33067,STANDARD,Pompano Beach, FL,26.23,-80.13
33067,STANDARD,Coral Springs, FL,26.23,-80.13
33067,STANDARD,Parkland, FL,26.23,-80.13
33068,STANDARD,Pompano Beach, FL,26.23,-80.13
33068,STANDARD,Margate, FL,26.23,-80.13
33068,STANDARD,N Lauderdale, FL,26.23,-80.13
33068,STANDARD,North Lauderdale, FL,26.23,-80.13
33069,STANDARD,Pompano Beach, FL,26.23,-80.13
33069,STANDARD,Deerfield Beach, FL,26.23,-80.13
33071,STANDARD,Pompano Beach, FL,26.23,-80.13
33071,STANDARD,Coral Springs, FL,26.23,-80.13
33072,PO BOX,Pompano Beach, FL,26.23,-80.13
33073,STANDARD,Pompano Beach, FL,26.23,-80.13
33073,STANDARD,Coconut Creek, FL,26.23,-80.13
33073,STANDARD,Coral Springs, FL,26.23,-80.13
33073,STANDARD,Margate, FL,26.23,-80.13
33073,STANDARD,Parkland, FL,26.23,-80.13
33073,STANDARD,Deerfield Beach, FL,26.23,-80.13
33074,PO BOX,Pompano Beach, FL,26.23,-80.13
33074,PO BOX,Lighthouse Point, FL,26.23,-80.13
33074,PO BOX,Lighthouse Pt, FL,26.23,-80.13
33074,PO BOX,Lghthse Point, FL,26.23,-80.13
33075,PO BOX,Coral Springs, FL,26.23,-80.13
33075,PO BOX,Pompano Beach, FL,26.23,-80.13
33076,STANDARD,Pompano Beach, FL,26.23,-80.13
33076,STANDARD,Coral Springs, FL,26.23,-80.13
33076,STANDARD,Parkland, FL,26.23,-80.13
33076,STANDARD,Margate, FL,26.23,-80.13
33077,PO BOX,Pompano Beach, FL,26.23,-80.13
33077,PO BOX,Coral Springs, FL,26.23,-80.13
33093,PO BOX,Margate, FL,26.23,-80.13
33093,PO BOX,Coconut Creek, FL,26.23,-80.13
33093,PO BOX,Coconutcreek, FL,26.23,-80.13
33093,PO BOX,Pompano Beach, FL,26.23,-80.13
33097,PO BOX,Coconut Creek, FL,26.23,-80.13
33097,PO BOX,Pompano Beach, FL,26.23,-80.13
34992,PO BOX,Port Salerno, FL,27.14,-80.18
33493,STANDARD,South Bay, FL,26.66,-80.71
33082,PO BOX,Pembroke Pines, FL,26.00,-80.34
33082,PO BOX,Pembroke Pnes, FL,26.00,-80.34
33082,PO BOX,South Florida, FL,26.00,-80.34
33082,PO BOX,Hollywood, FL,26.00,-80.34
34994,STANDARD,Stuart, FL,27.19,-80.24
34995,PO BOX,Stuart, FL,27.19,-80.24
34996,STANDARD,Stuart, FL,27.19,-80.24
34996,STANDARD,Sewalls Point, FL,27.19,-80.24
34997,STANDARD,Stuart, FL,27.19,-80.24
33042,STANDARD,Summerland Key, FL,24.66,-81.45
33042,STANDARD,Big Torch Key, FL,24.66,-81.45
33042,STANDARD,Cudjoe Key, FL,24.66,-81.45
33042,STANDARD,Little Torch Key, FL,24.66,-81.45
33042,STANDARD,Lower Sugarloaf Key, FL,24.66,-81.45
33042,STANDARD,Ltl Torch Key, FL,24.66,-81.45
33042,STANDARD,Lwr Sugarloaf, FL,24.66,-81.45
33042,STANDARD,Mid Torch Key, FL,24.66,-81.45
33042,STANDARD,Middle Torch Key, FL,24.66,-81.45
33042,STANDARD,Ramrod Key, FL,24.66,-81.45
33042,STANDARD,Sugarlf Shrs, FL,24.66,-81.45
33042,STANDARD,Sugarloaf, FL,24.66,-81.45
33042,STANDARD,Sugarloaf Key, FL,24.66,-81.45
33042,STANDARD,Sugarloaf Shrs, FL,24.66,-81.45
33042,STANDARD,Summrlnd Key, FL,24.66,-81.45
33042,STANDARD,Upper Sugarloaf Key, FL,24.66,-81.45
33042,STANDARD,Upr Sugarloaf, FL,24.66,-81.45
33043,STANDARD,Big Pine Key, FL,24.67,-81.35
33043,STANDARD,Summerland Key, FL,24.67,-81.35
33043,STANDARD,Summrlnd Key, FL,24.67,-81.35
33043,STANDARD,No Name Key, FL,24.67,-81.35
33070,STANDARD,Tavernier, FL,25.01,-80.51
33070,STANDARD,Islamorada, FL,25.01,-80.51
33070,STANDARD,Plantation Key, FL,25.01,-80.51
33401,STANDARD,West Palm Beach, FL,26.74,-80.12
33401,STANDARD,West Palm Bch, FL,26.74,-80.12
33402,PO BOX,West Palm Beach, FL,26.74,-80.12
33402,PO BOX,West Palm Bch, FL,26.74,-80.12
33403,STANDARD,West Palm Beach, FL,26.74,-80.12
33403,STANDARD,Lake Park, FL,26.74,-80.12
33403,STANDARD,N Palm Beach, FL,26.74,-80.12
33403,STANDARD,North Palm Beach, FL,26.74,-80.12
33403,STANDARD,Palm Bch Gdns, FL,26.74,-80.12
33403,STANDARD,Palm Beach Gardens, FL,26.74,-80.12
33403,STANDARD,Riviera Beach, FL,26.74,-80.12
33403,STANDARD,W Plm Bch, FL,26.74,-80.12
33403,STANDARD,West Palm Bch, FL,26.74,-80.12
33404,STANDARD,West Palm Beach, FL,26.74,-80.12
33404,STANDARD,Palm Bch Shrs, FL,26.74,-80.12
33404,STANDARD,Palm Beach Shores, FL,26.74,-80.12
33404,STANDARD,Riviera Beach, FL,26.74,-80.12
33404,STANDARD,Singer Island, FL,26.74,-80.12
33404,STANDARD,West Palm Bch, FL,26.74,-80.12
33405,STANDARD,West Palm Beach, FL,26.74,-80.12
33405,STANDARD,West Palm Bch, FL,26.74,-80.12
33406,STANDARD,West Palm Beach, FL,26.74,-80.12
33406,STANDARD,Cloud Lake, FL,26.74,-80.12
33406,STANDARD,Glen Ridge, FL,26.74,-80.12
33406,STANDARD,Lake Clarke, FL,26.74,-80.12
33406,STANDARD,Lake Clarke Shores, FL,26.74,-80.12
33406,STANDARD,Palm Springs, FL,26.74,-80.12
33406,STANDARD,West Palm Bch, FL,26.74,-80.12
33407,STANDARD,West Palm Beach, FL,26.74,-80.12
33407,STANDARD,Riviera Beach, FL,26.74,-80.12
33407,STANDARD,West Palm Bch, FL,26.74,-80.12
33407,STANDARD,Mangonia Park, FL,26.74,-80.12
33408,STANDARD,North Palm Beach, FL,26.81,-80.08
33408,STANDARD,Juno Beach, FL,26.81,-80.08
33408,STANDARD,N Palm Beach, FL,26.81,-80.08
33408,STANDARD,Palm Bch Gdns, FL,26.81,-80.08
33408,STANDARD,Palm Beach Gardens, FL,26.81,-80.08
33408,STANDARD,West Palm Bch, FL,26.81,-80.08
33408,STANDARD,West Palm Beach, FL,26.81,-80.08
33409,STANDARD,West Palm Beach, FL,26.74,-80.12
33409,STANDARD,Haverhill, FL,26.74,-80.12
33409,STANDARD,West Palm Bch, FL,26.74,-80.12
33410,STANDARD,Palm Beach Gardens, FL,26.74,-80.12
33410,STANDARD,N Palm Beach, FL,26.74,-80.12
33410,STANDARD,North Palm Beach, FL,26.74,-80.12
33410,STANDARD,Palm Bch Gdns, FL,26.74,-80.12
33410,STANDARD,Riviera Beach, FL,26.74,-80.12
33410,STANDARD,West Palm Bch, FL,26.74,-80.12
33410,STANDARD,West Palm Beach, FL,26.74,-80.12
33411,STANDARD,West Palm Beach, FL,26.74,-80.12
33411,STANDARD,Royal Palm Beach, FL,26.74,-80.12
33411,STANDARD,Royal Plm Bch, FL,26.74,-80.12
33411,STANDARD,Wellington, FL,26.74,-80.12
33411,STANDARD,West Palm Bch, FL,26.74,-80.12
33411,STANDARD,Royal Plm Beach, FL,26.74,-80.12
33411,STANDARD,Ryl Palm Bch, FL,26.74,-80.12
33412,STANDARD,West Palm Beach, FL,26.74,-80.12
33412,STANDARD,Palm Bch Gdns, FL,26.74,-80.12
33412,STANDARD,Palm Beach Gardens, FL,26.74,-80.12
33412,STANDARD,Royal Palm Beach, FL,26.74,-80.12
33412,STANDARD,Royal Plm Bch, FL,26.74,-80.12
33412,STANDARD,West Palm Bch, FL,26.74,-80.12
33412,STANDARD,Ryl Palm Bch, FL,26.74,-80.12
33413,STANDARD,West Palm Beach, FL,26.74,-80.12
33413,STANDARD,Green Acres, FL,26.74,-80.12
33413,STANDARD,Greenacres, FL,26.74,-80.12
33413,STANDARD,West Palm Bch, FL,26.74,-80.12
33414,STANDARD,Wellington, FL,26.74,-80.12
33414,STANDARD,Royal Palm Beach, FL,26.74,-80.12
33414,STANDARD,Royal Plm Bch, FL,26.74,-80.12
33414,STANDARD,Village Of Wellington, FL,26.74,-80.12
33414,STANDARD,Vlg Wellingtn, FL,26.74,-80.12
33414,STANDARD,West Palm Bch, FL,26.74,-80.12
33414,STANDARD,West Palm Beach, FL,26.74,-80.12
33414,STANDARD,Royal Plm Beach, FL,26.74,-80.12
33415,STANDARD,West Palm Beach, FL,26.74,-80.12
33415,STANDARD,Green Acres, FL,26.74,-80.12
33415,STANDARD,Greenacres, FL,26.74,-80.12
33415,STANDARD,Haverhill, FL,26.74,-80.12
33415,STANDARD,West Palm Bch, FL,26.74,-80.12
33416,PO BOX,West Palm Beach, FL,26.74,-80.12
33416,PO BOX,West Palm Bch, FL,26.74,-80.12
33417,STANDARD,West Palm Beach, FL,26.74,-80.12
33417,STANDARD,Haverhill, FL,26.74,-80.12
33417,STANDARD,West Palm Bch, FL,26.74,-80.12
33418,STANDARD,Palm Beach Gardens, FL,26.74,-80.12
33418,STANDARD,Palm Bch Gdns, FL,26.74,-80.12
33418,STANDARD,Riviera Beach, FL,26.74,-80.12
33418,STANDARD,West Palm Bch, FL,26.74,-80.12
33418,STANDARD,West Palm Beach, FL,26.74,-80.12
33419,PO BOX,West Palm Beach, FL,26.74,-80.12
33419,PO BOX,Riviera Beach, FL,26.74,-80.12
33419,PO BOX,West Palm Bch, FL,26.74,-80.12
33420,PO BOX,West Palm Beach, FL,26.74,-80.12
33420,PO BOX,Palm Bch Gdns, FL,26.74,-80.12
33420,PO BOX,Palm Beach Gardens, FL,26.74,-80.12
33420,PO BOX,West Palm Bch, FL,26.74,-80.12
33421,PO BOX,Royal Palm Beach, FL,26.74,-80.12
33421,PO BOX,Royal Plm Bch, FL,26.74,-80.12
33421,PO BOX,Wellington, FL,26.74,-80.12
33421,PO BOX,West Palm Bch, FL,26.74,-80.12
33421,PO BOX,West Palm Beach, FL,26.74,-80.12
33421,PO BOX,Ryl Palm Bch, FL,26.74,-80.12
33422,PO BOX,West Palm Beach, FL,26.74,-80.12
33422,PO BOX,Haverhill, FL,26.74,-80.12
33422,PO BOX,West Palm Bch, FL,26.74,-80.12
32701,STANDARD,Altamonte Springs, FL,28.66,-81.39
32701,STANDARD,Altamonte Spg, FL,28.66,-81.39
32714,STANDARD,Altamonte Springs, FL,28.66,-81.39
32714,STANDARD,Altamonte Spg, FL,28.66,-81.39
32714,STANDARD,Forest City, FL,28.66,-81.39
32715,PO BOX,Altamonte Springs, FL,28.66,-81.39
32715,PO BOX,Altamonte Spg, FL,28.66,-81.39
32716,PO BOX,Altamonte Springs, FL,28.66,-81.39
32716,PO BOX,Altamonte Spg, FL,28.66,-81.39
32702,STANDARD,Altoona, FL,29.04,-81.59
33820,PO BOX,Alturas, FL,27.79,-81.85
33920,STANDARD,Alva, FL,26.71,-81.61
34216,PO BOX,Anna Maria, FL,27.53,-82.73
32703,STANDARD,Apopka, FL,28.68,-81.51
32704,PO BOX,Apopka, FL,28.68,-81.51
32712,STANDARD,Apopka, FL,28.68,-81.51
34265,PO BOX,Arcadia, FL,27.21,-81.85
34266,STANDARD,Arcadia, FL,27.21,-81.85
34266,STANDARD,Lake Suzy, FL,27.21,-81.85
34266,STANDARD,Sidell, FL,27.21,-81.85
34269,STANDARD,Arcadia, FL,27.21,-81.85
34269,STANDARD,Lake Suzy, FL,27.21,-81.85
34679,PO BOX,Aripeka, FL,28.43,-82.66
34705,STANDARD,Astatula, FL,28.71,-81.73
32102,STANDARD,Astor, FL,29.14,-81.53
33823,STANDARD,Auburndale, FL,28.07,-81.79
33825,STANDARD,Avon Park, FL,27.59,-81.50
33826,PO BOX,Avon Park, FL,27.59,-81.50
33827,STANDARD,Babson Park, FL,27.83,-81.52
33503,PO BOX,Balm, FL,27.76,-82.26
32105,PO BOX,Barberville, FL,29.18,-81.42
33830,STANDARD,Bartow, FL,27.89,-81.84
33831,PO BOX,Bartow, FL,27.89,-81.84
33744,PO BOX,Bay Pines, FL,27.81,-82.77
33921,PO BOX,Boca Grande, FL,26.69,-82.25
33922,STANDARD,Bokeelia, FL,26.70,-82.05
34133,PO BOX,Bonita Springs, FL,26.34,-81.78
34133,PO BOX,Bonita Spgs, FL,26.34,-81.78
34134,STANDARD,Bonita Springs, FL,26.34,-81.78
34134,STANDARD,Barefoot Bch, FL,26.34,-81.78
34134,STANDARD,Barefoot Beach, FL,26.34,-81.78
34134,STANDARD,Bonita Spgs, FL,26.34,-81.78
34134,STANDARD,Bonita Beach, FL,26.34,-81.78
34135,STANDARD,Bonita Springs, FL,26.34,-81.78
34135,STANDARD,Bonita Spgs, FL,26.34,-81.78
34136,PO BOX,Bonita Springs, FL,26.34,-81.78
34136,PO BOX,Bonita Spgs, FL,26.34,-81.78
33834,STANDARD,Bowling Green, FL,27.63,-81.82
34201,STANDARD,Bradenton, FL,27.48,-82.57
34201,STANDARD,Braden River, FL,27.48,-82.57
34201,STANDARD,University Park, FL,27.48,-82.57
34201,STANDARD,University Pk, FL,27.48,-82.57
34202,STANDARD,Bradenton, FL,27.48,-82.57
34202,STANDARD,Lakewood Ranch, FL,27.48,-82.57
34202,STANDARD,Lakewood Rch, FL,27.48,-82.57
34203,STANDARD,Bradenton, FL,27.48,-82.57
34203,STANDARD,Braden River, FL,27.48,-82.57
34203,STANDARD,Lakewood Rch, FL,27.48,-82.57
34203,STANDARD,Lakewood Ranch, FL,27.48,-82.57
34204,PO BOX,Bradenton, FL,27.48,-82.57
34204,PO BOX,Braden River, FL,27.48,-82.57
34205,STANDARD,Bradenton, FL,27.48,-82.57
34205,STANDARD,Cedar Hammock, FL,27.48,-82.57
34205,STANDARD,West Bradenton, FL,27.48,-82.57
34206,PO BOX,Bradenton, FL,27.48,-82.57
34207,STANDARD,Bradenton, FL,27.48,-82.57
34207,STANDARD,Bayshore Gardens, FL,27.48,-82.57
34208,STANDARD,Bradenton, FL,27.48,-82.57
34208,STANDARD,Samoset, FL,27.48,-82.57
34209,STANDARD,Bradenton, FL,27.48,-82.57
34209,STANDARD,Palma Sola, FL,27.48,-82.57
34210,STANDARD,Bradenton, FL,27.48,-82.57
34211,STANDARD,Bradenton, FL,27.48,-82.57
34211,STANDARD,Lakewood Ranch, FL,27.48,-82.57
34211,STANDARD,Lakewood Rch, FL,27.48,-82.57
34211,STANDARD,B'ton, FL,27.48,-82.57
34211,STANDARD,Brad, FL,27.48,-82.57
34211,STANDARD,Braden River, FL,27.48,-82.57
34211,STANDARD,Bradington, FL,27.48,-82.57
34212,STANDARD,Bradenton, FL,27.48,-82.57
34212,STANDARD,Lakewood Ranch, FL,27.48,-82.57
34212,STANDARD,Lakewood Rch, FL,27.48,-82.57
34280,PO BOX,Bradenton, FL,27.48,-82.57
34280,PO BOX,Palma Sola, FL,27.48,-82.57
34281,PO BOX,Bradenton, FL,27.48,-82.57
34281,PO BOX,Trailer Est, FL,27.48,-82.57
34281,PO BOX,Trailer Estates, FL,27.48,-82.57
34282,PO BOX,Bradenton, FL,27.48,-82.57
34217,STANDARD,Bradenton Beach, FL,27.46,-82.69
34217,STANDARD,Bradenton Bch, FL,27.46,-82.69
34217,STANDARD,Holmes Beach, FL,27.46,-82.69
34218,PO BOX,Holmes Beach, FL,27.51,-82.71
34218,PO BOX,Bradenton Bch, FL,27.51,-82.71
34218,PO BOX,Bradenton Beach, FL,27.51,-82.71
33835,PO BOX,Bradley, FL,27.79,-81.85
33508,PO BOX,Brandon, FL,27.94,-82.29
33509,PO BOX,Brandon, FL,27.92,-82.29
33510,STANDARD,Brandon, FL,27.92,-82.29
33511,STANDARD,Brandon, FL,27.92,-82.29
34601,STANDARD,Brooksville, FL,28.55,-82.39
34602,STANDARD,Brooksville, FL,28.55,-82.39
34602,STANDARD,Rolling Acres, FL,28.55,-82.39
34603,PO BOX,Brooksville, FL,28.55,-82.39
34604,STANDARD,Brooksville, FL,28.48,-82.42
34604,STANDARD,Masaryktown, FL,28.48,-82.42
34604,STANDARD,Spring Hill, FL,28.48,-82.42
34605,PO BOX,Brooksville, FL,28.55,-82.39
34606,STANDARD,Spring Hill, FL,28.44,-82.56
34606,STANDARD,Brooksville, FL,28.44,-82.56
34606,STANDARD,Weeki Wachee, FL,28.44,-82.56
34607,STANDARD,Spring Hill, FL,28.44,-82.56
34607,STANDARD,Brooksville, FL,28.44,-82.56
34607,STANDARD,Hernando Bch, FL,28.44,-82.56
34607,STANDARD,Hernando Beach, FL,28.44,-82.56
34607,STANDARD,Weeki Wachee, FL,28.44,-82.56
34608,STANDARD,Spring Hill, FL,28.44,-82.56
34608,STANDARD,Brooksville, FL,28.44,-82.56
34609,STANDARD,Spring Hill, FL,28.55,-82.39
34609,STANDARD,Brooksville, FL,28.55,-82.39
34610,STANDARD,Spring Hill, FL,28.55,-82.39
34610,STANDARD,Brooksville, FL,28.55,-82.39
34610,STANDARD,Shady Hills, FL,28.55,-82.39
34611,PO BOX,Spring Hill, FL,28.44,-82.56
34611,PO BOX,Brooksville, FL,28.44,-82.56
34613,STANDARD,Brooksville, FL,28.55,-82.39
34613,STANDARD,Spring Hill, FL,28.55,-82.39
34613,STANDARD,Weeki Wachee, FL,28.55,-82.39
34614,STANDARD,Brooksville, FL,28.55,-82.39
34614,STANDARD,Weeki Wachee, FL,28.55,-82.39
32110,STANDARD,Bunnell, FL,29.46,-81.25
33513,STANDARD,Bushnell, FL,28.66,-82.11
32111,PO BOX,Candler, FL,29.04,-81.89
32920,STANDARD,Cape Canaveral, FL,28.40,-80.60
32920,STANDARD,Cpe Canaveral, FL,28.40,-80.60
32920,STANDARD,Port Canaveral, FL,28.40,-80.60
32920,STANDARD,Pt Canaveral, FL,28.40,-80.60
33924,PO BOX,Captiva, FL,26.58,-82.21
32706,PO BOX,Cassadaga, FL,28.96,-81.23
32707,STANDARD,Casselberry, FL,28.66,-81.32
32708,STANDARD,Winter Springs, FL,28.68,-81.27
32708,STANDARD,Casselberry, FL,28.68,-81.27
32708,STANDARD,Winter Spgs, FL,28.68,-81.27
32718,PO BOX,Casselberry, FL,28.66,-81.32
32719,PO BOX,Winter Springs, FL,28.68,-81.27
32719,PO BOX,Casselberry, FL,28.68,-81.27
32719,PO BOX,Winter Spgs, FL,28.68,-81.27
32730,STANDARD,Casselberry, FL,28.66,-81.32
32730,STANDARD,Fern Park, FL,28.66,-81.32
33514,STANDARD,Center Hill, FL,28.64,-81.99
33514,STANDARD,Centerhill, FL,28.64,-81.99
34138,PO BOX,Chokoloskee, FL,25.83,-81.35
32709,STANDARD,Christmas, FL,28.53,-81.02
32113,STANDARD,Citra, FL,29.41,-82.11
32710,PO BOX,Clarcona, FL,28.61,-81.49
33755,STANDARD,Clearwater, FL,27.97,-82.76
33756,STANDARD,Clearwater, FL,27.97,-82.76
33756,STANDARD,Belleair, FL,27.97,-82.76
33757,PO BOX,Clearwater, FL,27.97,-82.76
33758,PO BOX,Clearwater, FL,27.97,-82.76
33759,STANDARD,Clearwater, FL,27.97,-82.76
33760,STANDARD,Clearwater, FL,27.97,-82.76
33761,STANDARD,Clearwater, FL,27.97,-82.76
33762,STANDARD,Clearwater, FL,27.97,-82.76
33763,STANDARD,Clearwater, FL,27.97,-82.76
33764,STANDARD,Clearwater, FL,27.97,-82.76
33765,STANDARD,Clearwater, FL,27.97,-82.76
33766,PO BOX,Clearwater, FL,27.97,-82.76
33767,STANDARD,Clearwater Beach, FL,27.98,-82.82
33767,STANDARD,Clearwater, FL,27.98,-82.82
33769,UNIQUE,Clearwater, FL,27.97,-82.76
33769,UNIQUE,Readers Digest, FL,27.97,-82.76
34711,STANDARD,Clermont, FL,28.55,-81.75
34712,PO BOX,Clermont, FL,28.55,-81.75
34713,PO BOX,Clermont, FL,28.55,-81.75
34713,PO BOX,Clermont South Branch Postal, FL,28.55,-81.75
34714,STANDARD,Clermont, FL,28.53,-81.76
34714,STANDARD,Clermont South Branch Postal, FL,28.53,-81.76
34715,STANDARD,Clermont, FL,28.63,-81.75
34715,STANDARD,Minneola, FL,28.63,-81.75
34715,STANDARD,Clermont South Branch Postal, FL,28.63,-81.75
